A,PHONECALL,2012-09-24 00:00:00,9.55,_b_
A,PHONECALL,2012-09-25 00:00:00,9.58,_b_
A,PHONECALL,2012-09-26 00:00:00,9.52,_b_
A,PHONECALL,2012-09-27 00:00:00,9.64,_b_
A,PHONECALL,2012-09-28 00:00:00,9.56,_b_
A,PHONECALL,2012-09-29 00:00:00,9.68,_b_
A,PHONECALL,2012-09-30 00:00:00,9.63,_b_
A,PHONECALL,2012-10-01 00:00:00,9.51,_b_
A,PHONECALL,2012-10-02 00:00:00,9.22,_b_
A,PHONECALL,2012-10-03 00:00:00,9.26,_b_
A,PHONECALL,2012-10-04 00:00:00,9.32,_b_
A,PHONECALL,2012-10-05 00:00:00,9.43,_b_
A,PHONECALL,2012-10-06 00:00:00,9.42,_b_
A,PHONECALL,2012-10-07 00:00:00,9.17,_b_
A,PHONECALL,2012-10-08 00:00:00,8.82,_b_
A,PHONECALL,2012-10-09 00:00:00,9.01,_b_
A,PHONECALL,2012-10-10 00:00:00,8.82,_b_
A,PHONECALL,2012-10-11 00:00:00,8.74,_b_
A,PHONECALL,2012-10-12 00:00:00,8.86,_b_
A,PHONECALL,2012-10-13 00:00:00,8.6,_b_
A,PHONECALL,2012-10-14 00:00:00,8.56,_b_
A,PHONECALL,2012-10-15 00:00:00,8.41,_b_
A,PHONECALL,2012-10-16 00:00:00,8.48,_b_
A,PHONECALL,2012-10-17 00:00:00,8.58,_b_
A,PHONECALL,2012-10-18 00:00:00,8.74,_b_
A,PHONECALL,2012-10-19 00:00:00,8.38,_b_
A,PHONECALL,2012-10-20 00:00:00,8.43,_b_
A,PHONECALL,2012-10-21 00:00:00,8.36,_b_
A,PHONECALL,2012-10-22 00:00:00,8.15,_b_
A,PHONECALL,2012-10-23 00:00:00,8.02,_b_
A,PHONECALL,2012-10-24 00:00:00,8.3,_b_
A,PHONECALL,2012-10-25 00:00:00,8.25,_b_
A,PHONECALL,2012-10-26 00:00:00,8.4,_b_
A,PHONECALL,2012-10-27 00:00:00,8.58,_b_
A,PHONECALL,2012-10-28 00:00:00,8.5,_b_
A,PHONECALL,2012-10-29 00:00:00,8.7,_b_
A,PHONECALL,2012-10-30 00:00:00,8.9,_b_
A,PHONECALL,2012-10-31 00:00:00,8.99,_b_
A,PHONECALL,2012-11-01 00:00:00,8.77,_b_
A,PHONECALL,2012-11-02 00:00:00,9.82,_b_
A,PHONECALL,2012-11-03 00:00:00,9.44,_b_
A,PHONECALL,2012-11-04 00:00:00,9.54,_b_
A,PHONECALL,2012-11-05 00:00:00,9.47,_b_
A,PHONECALL,2012-11-06 00:00:00,9.16,_b_
A,PHONECALL,2012-11-07 00:00:00,9.71,_b_
A,PHONECALL,2012-11-08 00:00:00,9.33,_b_
A,PHONECALL,2012-11-09 00:00:00,9.58,_b_
A,PHONECALL,2012-11-10 00:00:00,10.22,_b_
A,PHONECALL,2012-11-11 00:00:00,10.15,_b_
A,PHONECALL,2012-11-12 00:00:00,10.02,_b_
A,PHONECALL,2012-11-13 00:00:00,10.12,_b_
A,PHONECALL,2012-11-14 00:00:00,10.33,_b_
A,PHONECALL,2012-11-15 00:00:00,9.95,_b_
A,PHONECALL,2012-11-16 00:00:00,10.23,_b_
A,PHONECALL,2012-11-17 00:00:00,10.02,_b_
A,PHONECALL,2012-11-18 00:00:00,10.07,_b_
A,PHONECALL,2012-11-19 00:00:00,10.03,_b_
A,PHONECALL,2012-11-20 00:00:00,10.21,_b_
A,PHONECALL,2012-11-21 00:00:00,10.19,_b_
A,PHONECALL,2012-11-22 00:00:00,10.41,_b_
A,PHONECALL,2012-11-23 00:00:00,10.28,_b_
A,PHONECALL,2012-11-24 00:00:00,10.67,_b_
A,PHONECALL,2012-11-25 00:00:00,11.02,_b_
A,PHONECALL,2012-11-26 00:00:00,10.97,_b_
A,PHONECALL,2012-11-27 00:00:00,11.23,_b_
A,PHONECALL,2012-11-28 00:00:00,10.75,_b_
A,PHONECALL,2012-11-29 00:00:00,11.22,_b_
A,PHONECALL,2012-11-30 00:00:00,11.67,_b_
A,PHONECALL,2012-12-01 00:00:00,11.8,_b_
A,PHONECALL,2012-12-02 00:00:00,12.11,_b_
A,PHONECALL,2012-12-03 00:00:00,12.16,_b_
